id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,MUCVA_C_ES,MUCVA_T_ES,MUCVA_C_GE,MUCVA_T_GE,MUCVA_PRES,SIOSE_C_ES,SIOSE_T_ES,SIOSE_C_GE,SIOSE_T_GE,SIOSE_PRES,SIOSE_C_RI,SIOSE_T_RI
751,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,23,Areas con fuertes procesos erosivos,5,Cobertura vegetal y suelos,1,,
753,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
755,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
756,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
762,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,13,Masas de agua artificial,3,Zonas humedas,4,,
765,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
767,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
768,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
770,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
774,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
776,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,12,Lagos y lagunas,3,Zonas humedas,1,,
777,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
780,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
785,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
788,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1465,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,23,Areas con fuertes procesos erosivos,5,Cobertura vegetal y suelos,1,,
1477,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1497,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,12,Lagos y lagunas,3,Zonas humedas,1,,
1563,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1617,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1625,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1707,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1749,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1774,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1836,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,23,Areas con fuertes procesos erosivos,5,Cobertura vegetal y suelos,1,,
1853,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,13,Masas de agua artificial,3,Zonas humedas,4,,
1858,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1428,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1452,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1456,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1457,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1466,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1468,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1474,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1480,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1485,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1489,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1508,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1512,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1521,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1544,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1560,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1566,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1571,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1574,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1584,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1593,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1595,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1614,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1630,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1637,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1639,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1641,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1651,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1652,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1657,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1670,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1671,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1674,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1685,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1690,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1692,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1697,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1698,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1713,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1718,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1719,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
1720,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,,
