id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,ENP,CODIGO_UE1,NOM_ANEXO1,LEYENDA_1,CODIGO_UE2,LEYENDA_2,CODIGO_UE3,LEYENDA_3,CODIGO_UE4,LEYENDA_4,_COD_NUEVO,USOS_DEFIN,USOS_GENER,COD_GENERA
1319,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
1107,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
1211,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
1276,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
1072,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
1111,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",,,,
1175,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,
1235,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"3250",Rios mediterraneos de caudal permanente con Glaucium flavum,Habitat UE,"92D0",Habitat UE,"-1","-","-1","-",,,,
1339,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",,,,
1039,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1141,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1176,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1254,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1274,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1314,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1036,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1187,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1188,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1214,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1218,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1241,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1252,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1279,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1297,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1065,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1100,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1149,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1081,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1127,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1215,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1382,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
1364,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"5220",Habitat Prioritario UE,"-1","-",,,,
1402,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"5220",Habitat Prioritario UE,"-1","-",,,,
1404,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"5220",Habitat Prioritario UE,"-1","-",,,,
1349,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1353,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1372,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1374,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1379,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1408,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1426,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1343,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",,,,
1371,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1342,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1346,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1399,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1403,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1405,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1415,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1419,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",,,,
1392,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",,,,
1923,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,
1708,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,
1658,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,
1906,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"6220",Habitat Prioritario UE,"-1","-",,,,
1985,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
1994,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1928,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1933,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1948,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1970,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1954,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1965,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
2004,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1989,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1998,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1973,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
2012,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1966,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
2010,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
2014,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1975,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1982,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
1956,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"1430",Habitat UE,"1410",Habitat UE,,,,
1960,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"1420",Habitat UE,"92D0",Habitat UE,,,,
0,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
3,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
5,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
7,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
8,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
10,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
12,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
13,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
14,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
15,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
20,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
21,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
22,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
24,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
26,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
28,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
29,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
30,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
31,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
32,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
33,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
34,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
35,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
39,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
41,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
42,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
43,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,,,,
45,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
46,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
49,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
52,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,,,,
53,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
56,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
57,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
59,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
60,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
61,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
64,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
66,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
67,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2025,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2027,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2030,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2037,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2039,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2043,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2045,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2046,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2050,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2051,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2053,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2056,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2058,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2068,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2070,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2073,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2077,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
2078,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,
81,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,,,,,,,,,,,,,
103,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,,,,,,,,,,,,,
113,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,,,,,,,,,,,,,
116,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,,,,,,,,,,,,,
123,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,,,,,,,,,,,,,
126,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
127,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
128,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
129,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
130,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
131,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
133,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
134,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
135,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
136,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
139,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
140,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
141,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
143,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
144,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
145,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
146,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
147,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
148,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
150,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
151,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
152,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
153,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
154,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
155,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
156,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
157,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
158,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
159,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
160,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
161,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
162,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
164,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
165,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
166,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
167,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
168,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
169,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
170,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
171,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
172,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
173,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
174,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
175,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
176,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
177,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
178,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
180,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
181,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
182,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,,,,,,,,,,,,,
183,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
184,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,,,,,,,,,,,,,
